international powers are now fully focused against #cpec funds material and manpower reaching #afghanistan against #pakistan game is on	1
#cpec  construction of children park islamkot thar parkarcpec will bring our children s happiness in future 	1
pervez musharraf claims #cpec was his idea feb 	2
almost  sites for the establishment of special economic zones sezs under #cpec have been identified… 	1
special economic zones to strengthen #cpec  industrialize pakistan    	1
sezs along #cpec route receive interest from investors  will led to job creation for locals  	1
#chinese firms are buying landbusinesses in pakistan beijing is investing  billion in chinapakistan economic corridor #cpec#cna#nedia	1
gwadar has so much potential  like literally rates are multiplying here in days and people still dont know about it #gwadar #cpec	1
#afghanistan loader vehicles transporting good to seaport #karachi #pakistan #brotherhood #cpec 	2
chinese firms eyeing pakistan for huge investment reuters #risingpakistan #cpec 	1
 #cpec project will not only help baluchistan but the entire country as it’s completed #cpecunifyingworld 	1
spend wise  invest wise#hamaragwadar #uprisewaterfront #waterfrontliving #cpec 	1
dont miss the opportunity invest for yourself  invest for your family #hamaragwadar #uprisewaterfront… 	1
#gwadar will be a source of another convenient and fastest way to reach and connect with #china#hamaragwadar… 	1
you must not be afraid to sparkle in #thecityofgold #hamaragwadar #uprisewaterfront #waterfrontliving #cpec 	1
 #cpecto be game changer for entire region aftab 	1
live now pakistans minister of planning and economic development on #cpec 	2
if youre following our event this morning on #cpec  see also this discussion from december 	2
today  #cpec has become a big blessing for the country  says ahsan iqbal watch 	1
demand of cement is at increase in pakistan  export to india is causing price hike will islamabad review its policy as #cpec is in progress	1
federal  balochistan govt are on the same page regarding the implementation of #cpec  forming peace in the province #cpecensuresprosperity	1
 chinapakistan economic corridor #cpec energy  roads infrastructure  other projects   	2
gb will produce over  mw of hydroelectricity under #cpec that would be enough for both domestic  trade purposes #cpecensuresprosperity	1
chinapakistan economic corridor #cpec energy  roads infrastructure  other projects  mary… 	2
#cpec has gone through major improvements  project exceed to  b #chinapakistaneconomiccorridore	1
 to make #cpec happen a reality  both #pakchina shd work like	2
cm kp pervaiz kattak views after #cpec th jcc meeting 	2
#bbcagainstcpec govt should take a strong stance againt every move againt #cpec	1
#bbcagainstcpec we must keep focused to ensure #cpec as #nationalproject  then no bluddy cheaters can have power to do like this	1
#cpec is bringing business opportunities in trade  commerce better grab the opportunities  build firm level capabilities to make profits	1
#cpec is greater #punjab  we will never give up our #sindh till to last drop of blood	1
#peshawar to develop under #cpec cmhttpstcohgoyiogk 	1
so if youve the money and chinese speaking skills  you are surely in for a treat for #cpec projectsfinitothis is my tweetstorm of winter	2
scp should take notice  direct pakistans total debt audit before govt ll make everyone completely fool through #cpec #realestate #psx	3
india wont respect one china policy china is illegally working on #cpec 	3
cpec to boost pakistans economy a threat to indian economy #cpec #pakistan #cpac #china #economy #india #development	1
 a bridge on china pakistan economic corridor #cpec exploded by blf fighters at duleri besima district washuk last night #…	3
does the chinapakistan economic corridor worry india  #cpec #raw #modi	2
 #chinese #investment triggers land rush around #gwadarport #gwadar #balochistan #pakistan #cpec 	2
opinion  an unequal equation #cpec development and #pakistan’s political mindset 	2
does the #cpec worry india   #kashmir	2
 no more compromise on #nap and #cpecby muhammad saeed#column #dtexclusive	2
#sindh cm murad ali shah opposes proposal to fund #cpec security from nfc award 	2
 baloch activists in front of chinese embassy in london right now  #pak #cpec #balochistan	3
 my latest for   does the chinapakistan economic corridor worry india  #cpec #china #pakistan  	2
#cpec fearindia now ready to internationalize kashmir issue 	3
external forces are destabilising #pak internally digesting #cpec is hard for themgreat game to block #china  	3
the fresh wave of terror may seem depressing  this is however the last ditch effort by our enemies to stop #cpec arrest economic progress	3
#gwadar our enemy is all against #cpec and peace in balochistan so its happening the #lahoreblasts  #terrorism in #pakistan	3
china is using indian land area illegally occupied by pakistan  #gwadar vs #chabahar #cpec	3
 people in #balochistan believe that #cpec will result in economic exploitation with people being reduced to minority in…	3
the more #cpec is gaining pace the more terrorist attacks are happening in #pakistan  #lahoreblast #lahoreshaked #lahoreunderattack	3
#news #psl #final #cpec target of terrorist attacks mushahidullah 	3
 #wtf #cpec is passing through #azadkashmir not from #indian occupied part then how it affects indian sovereignty lol	3
so this z what u hv planned #afghanistan  #india  u want  destabilise pak cuz u jst cnt digest #cpec n #psl v will give u back #lahore	3
#baloch #sindhi activists hold anti#cpec protest outside #chinese embassy in #london#balochgenocide	3
 after #jsmms strike against #cpec state agencies issued list of activists declared as terrorists published in jurat  #sin…	3
 stealing the show at numl thanks for saving us from death to boredom  #balochistan #cpec	3
 #cpec cant be digested by enemies of state and they have made our western neighbor an ally in it	3
envrnmnt issues in #gbthe gateway of #cpecenv may gt affectd due to transit traffic that will pass through its scenic mountainous roads	3
 a serious #cpec infection affecting india badly	3
projects under #cpec will hv no visible impact on #balochistan due to poor planning  designing  the discriminatory allocation of projects	3
 china is really a poor country  right deserve this exemption on tax benefits of #cpec are arriving in the land of pure	3
 #cpec was debt trap its good chinese #atheist will have some control on #pakistan	3
 #cpec no doubt one great achievement of pak army  but the way we bowing down	3
fully support #india stance on #cpec as it violates our sovereignty china must learn to respect others sentiments 	3
chinapakistan economic corridor violates our sovereignty  india tells beijing   #cpec #raw	3
this is how #india stages fake protests across world in name of #balochistan d badly exposed #propaganda 	3
some  words is make you jealous  retarded  #cpec #gawadar #raheelshareef you moron  and also one name… 	3
cause for concern #cpec will link #gawadar to #xingiang trouble there is trouble for the road   	3
 this day will be remembered #cpec #gamechanger #gawadar  	2
 #baloch  #sindhi leaders hold joint protest against multibillion dollar #chinapakistan economic corridor  outside chinese…	3
world record holders r #chinapakistan not india u send only  but they can s of terrorists in to india in  sec 	3
 read #balochistan looks ready to blow  and when it does  it likely will spill over  #notocpec #pak…	3
south asia focus httpstcodsaxtgpyq #balochistan #china #pakistan #india #notocpec	2
baloch want only freedom #notocpec #stopbalochgenocide #freebalochistan #chinahandsoffbalochistan #balochmissingperson…	3
 #notocpec#freedomforbalochistan#stopexpoitingbalochistan 	3
#cpec will never change the fate of poor #baloch ppl bcoz #pakistan  #china r building it  exploit the resources… 	3
 nation has said clear  big #notocpec  todayz referendum in form of complete strike in #sindh on jsmms call #si…	3
 #cpec turning in #cultural #genocide of #baloch communities  turning them against #pakistan  #notocpec 	3
 #notocpec chinapak economic corridor conspiracy against sindh  baluchistan  asia and entire world #freesindhudesh #sindhrej…	3
#cpec will not benefit locals in the region defence expert #notocpec  #sindhrejectscpec	3
#sindhrejectscpec #notocpec 	3
bad news for #pakistanand #china#cpec#notocpec#balochistan#freebalochistan#iran#modi#india 	3
 #cpec is the corridor of death and destruction of baloch nation #notocpec	3
developing #gwadar the so called rhetoric of development is meant to keep us slave and controlloot our resources… 	3
local baloch communities are being thrown out of their own land under pakistans illegal occupation #notocpec #valentines…	3
 freedom for occupied balochistan cannot be prevented by atrocities of pakistan army  #notocpec 	3
#freebalochistan… 	3
cpec should be renamed chinas pakistan exploitation corridor seeing the way it is heading economically… 	3
the trend of neglect by govt  media hv turned baloch into rebellions against the country #mohmandagency #notocpec… 	3
why corrupt govt elites turning blind eye towards plight of baloch communities #mohmandagency #notocpec… 	3
cpec providing jobs to chinese workers  not unemployed youths of own country why #mohmandagency #notocpec	3
concerns of domestic communities being neglected by corrupt government elites for cpec  unrest rising… 	3
why are government elites selling our lands to china under undisclosed agreement  awam has right to know… 	3
suppression of baloch is turning them against the country  increasing rebellion #mohmandagency #notocpec 	3
cpec bait to crush pakistan under chinese debts and turning into consumer goods for cheap chinese products… 	3
china an imperialist state occupied tibetans  uiyghurs and trying to capture our homeland sindh sindhudesh also… 	3
#downwithchina #notocpec #balochistan #occupiedbalochistan 	3
 cpec chinese bait for colonization of pakistan economically like british east india co did earlier  #notocpec #quetta	3
balochs under threat of extinction after forced occupation of balochistan by pakistan #mallroad #notocpec 	3
 local baloch communities are being thrown out of their own land under pakistans illegal occupation #notocpec #valentin…	3
a bridge on china pakistan economic corridor #cpec exploded by blf fighters at duleri  besima district washuk yesterday 	3
 choice is starker let pak sink in strategic terror mayhem of region  terrorism  forget #cpec  or rise  occasion	3
pakistan delegation at the unhrc fails to stop us exposing their nexus with china  their joint evil designs #cpec 	3
 army chief expresses resolve to foil nefarious designs of enemies against chinapakistan economic corridor #cpec	3
the son of rich #balochistan rehan has embrace martyrdom  our govt was busy in #cpec to diminish our identity 	3
httpstcolvqremigto this is start of #cpecin future #pakistan is going to be a warehouse of b grade products 	3
#cpec is in #doldrums what will it give to baloch  nothing provinces dillydallying over deployment of cpec force 	3
#pakistan wants to build #cpec on dead bodies of #baloch people baloch activists said #pakistan is committing genocide  	3
 #cpec project is only for punjabthe rulers are serving the interest of punjab  they have no interest in the development of…	3
economic zones are being constructed under #cpec  but none of these zones exist in #gilgitbaltistan why this injustice to the region	3
#baloch leaders fear #cpec could lead to resettlement  influx of workers that will alter regions demography  jeopardise local interests	3
#jsmms protest against #cpec 	3
insufficient for current population like other development projects in #balochistan  #cpec may turn out another way to take advantage of	3
 i have sent several texts to ik  asad umar on #cpec  but they dont answer	2
#cpec indian brains needed not pak brawn to fig this out 	3
#cpec  pak bought  duped  sold by chinese 	3
on the chinapakistan corridor  and implications for india and the us  read this by   #cpec	3
chinese cargo train reaches afghanistan #brandnawazsharif is making #cpec another failure like pakiran pipeline 	3
 #baloch national movements murdered leader #ghulammohdbaloch on #cpec today fisherman in gwadar cant fish freely 	3
#cpec for #punjab blast for #pashtuns #genocide for #baloch blame india to fool people 	3
 #cpec for #punjab blast for #pashtuns #genocide for #baloch blame india to fool people 	3
who is raw agent ns or those who couldnt start #cpec because of indian threats #brandnawazchitral	3
 the rulers are serving the interest of punjab and they have no interest in the development of balochistan#cpec 	3
 we are not fools a university cus is #cpec  lets have a national debate  explain what #islamabad owe to #baloch 	3
in case of successful completion of #cpec projects #baloch people would face further disastrous effects  	3
#cpec triggered concerns over plight of fishermen in #gwadar  threatens livelihood of th local population 	3
contthe mineralrich region of #balochistan has always been exploited by #pakistan  it continues with #cpec	3
 we already said #cpec isnt for #baloch punjab gets lion’s share in cpec projects  #notochina 	3
 chinapak may built #cpec with use of force but they cant sustain it   rep   #notocpec 	3
#cpec much ado abt nothing pak 	3
we need to stop the #cpec conspiracy to save the  million indigenous population of #gilgitbaltistan from extinction 	3
signing of an mou between #pim and #chinese delegation visiting pakistan for #cpec opportunities 	2
both #balochistan  #pakistan ppl must raise voice ag #cpec bcz of total income china wl take  pak   only  for baloch #injustice	3
a realistic stance by hafiz saeed   in fact most of the countries in region r not happy with #cpec or #pak growth 	3
#hafizsaeed confirms your master is pak army and your are just a talking parrot lets see how #cpec gets completed 	3
 #pakistan and #china are the world leaders in coming future by all means  so #cpec is a threat for #india and #us hafiz saeed	3
 no negligence to be tolerated on #cpec projects ahsan iqbal 	1
 #us has lost everything in afghan war  it cant fulfill and complete its agenda here #cpec a great changer hafiz saeed	3
there is nothing for #pukhtuns and #balochs in #cpec	3
#cpec is a game changer in whole world  which is not bearable thing for us india who always tried to drag down…	3
#pakistan is the only country where anyone can talk against pakistan and its army  #najamsethi suggesting us that we should close down #cpec	3
 what will happen to #cpec project if #china will have so much allergy with #pakistanis #pakistan	3
us also outright dismissed statmnt by #hafizsaeed tht us and india have joined hands against the #cpec	3
its high time to attend the chinese language class #cpec # pakistan	2
 were trusting his policies #cpec is another milestone which cant be achieved	3
the media  milk and pellets of goatshit  #cpec	3
more than  govtrun schools in #balochistan are shelterless but who cares govt is more concerned about #cpec 	3
chinese navy deployed in the costal area of gwadar to complete #cpec and local fishermen not allowed to their only sourc…	3
 chinapunjabeconomiccorridor #cpec stolen by #takhtelahore pm made false promises of keeping western route a priority 	3
 whether its political or armed every individual baloch is against #cpec china back off from balochistan otherwise we 	3
 not a single column news in #pakistanimedia   a sea of mourners  protestor in #khuzdar #balochistan #quetta #cpec 	3
#baloch have no access to clean water for daily needs wonder if the  billion project #cpec will help in anyway 	3
 in #kp  the suki kinari hydro dam is going to be built as part of the #cpec energy cluster worth us  billion 	2
bomb blastspakhtunkhwabalochistan will get martyrssalutes for being butchered for #cpec #chinapunjabecocorridor 	3
#pakarmy has been assigned to protect workers across the country that are allocated to mega project ie #cpec #cpecensuresprosperity	2
#chabahar railroad track from irankhaaf reaches afghaniran border afg side begins no need for #cpec in region 	3
baloch nationalist leader javed mengal addressing participant of protest against #cpec project in front of #chinese 	3
so #china invested in #cpec bec they trust pakistanis see the advise they give their own travellers  	2
#pakarmy has secured vital passes and routes in high conflict zones  thereby most reliable to securely stable #cpec 	2
#india must learn from the policy of #china  how she is heading on #cpec  its policy on old  new #silkroad  #iranians will get their share	2
correct full form of #cpec it is solely for #punjab  projects for #punjab but only  for #balochistan  why 	3
#pakarmy is securing #cpec along with other mega projects associated with future of #pakistan #cpecensuresprosperity	2
the main two provinces kp  balochistan which offers shortest route  deprived of development projects #cpec 	3
 compare the projects on eastern route with western route one can easily understand the p in #cpec means punjab	3
 #pakistani #panjabiarmy wants to complete #cpec at any cost   the cost is   to eliminate the baloch nation 	3
 i wish #cpec all the success but volumes are a function of supply  demand that both china  pak cant control 	2
this map clearly shows why its called china punjab economic corridor #cpec 	3
#pakistan says that #cpec will improve #gilgitbaltistan   except for a large number of chinese  hardly anything has changed in the region	3
#attacks have killed  pakistanis working on #cpec since  complete details here httpstcofsmafmahsf	3
terrorists taking a toll on #cpec #china may regret investing in terrorismhub #pakistan	3
posted today despite tensions w #china  #pakistan #india should take a longerterm view of poss benefits of #cpec	2
casualties of terror attacks on workers working on #cpec projects   martyred   wounded	3
 the good fortune that nature is offering to #pakhtuns and #balochs in the form of #cpec is going to be snatched from them	3
some hypocrites were saying #cpec is for punjab  on their faces its for pakistan picture speaks louder than words 	3
country enemies trying to affect #cpec #balochistan cm  	3
#cpec will do this to sindhis local people degraded to do driver  mason jobs no high level posts 	3
amazing number of casualties at #cpec has become a headache for #china 	3
pakistani militants have killed  pakistanis working on chinese development project  #cpec 	3
china bashing is lahori liberals and anp rightwing nationalists favorite pastime reason china is helping with #cpec	3
where stealing is the new high #cpec #brandnawazsharif	3
sad #gwadar port in #pakistan will no longer be our only option  javid faisal  spokesman for   said at inauguration #cpec	2
 why no need for #cpec  it will be much better for you afghans just to mind ur business	2
are you chinese why china is helping pakistan in #cpec  	2
 hahahahah #cpec really hurting indian bastards pakistan shd gv thm more ass pain ouch	3
during #third angle today on pashto one regarding #panamaleaks #fata merger #cpec 	2
 tears are most vulnerable today the demise of #rehanrind warn us that #cpec is important thn life of baloch shame 	3
#cpec development incompetent to help rehan how possible they will better for me and u balochistan #riprehanrind 	3
 is pakistan another greece in makingwill china come  its rescue or increase its debt with #cpecur view 	3
 only rteeing it nothig to be loved in it  its a suckerpunch in the face f goodgovernance  mongerers f #cpec	3
 neither #baloch want #cpec nor pakhtoons we only want #free  #independ state #cpec is only intrest of punjab 	3
#pakistanis have been killed in attacks on #cpec since  sources 	3
 children in #balochistan facing all thesebut govrn is concentrating on #cpec 	3
#pakistan says  worker deaths and  wounded from attacks on chinapakistan economic corridor #cpec since  	3
 #cpec is a joke and humiliation word for us which cannot change and save a life #saverehanrind  plz donate plz 	3
#pakistan till now on #cpec have lost  lives working on china corridor since  	3
put humanity is unknown word for pakistan especially when it is referred to balochistan bcz they only want #cpec 	3
 out of  bn to be spent on the #cpec project  even bn would not be spent on #balochistan sardar akhtar mengal 	3
yet pakistanis have been killed working on china corrider #cpec is a bad nightmare for pakistan and china #chinahandsoffbalochistan	3
despite killing of pakistanis working on #cpec china wishing for a safer corrider is really something funny nothing else #nottochina	3
th august  when others were rejoicing the success of #cpec while #quetta was bleeding with blood of lawyers  journalists  paramedics	3
#cpec covered #thar coal project army destroyed  acres of cultivated crops villagers protest 	3
 carring water from houtak between negor  gwadar is #cpec for baloch  a huge no  that is clear we say #notocpec 	3
#us rejects #hafiz #saeed’s remarks charging #india  #america against #cpec   	3
 we are not concerned about what #india doing in its own territory then why you so concern about #cpec 	3
#gchina #asean #modi crying blaming #pakistan over #kashmirkillings getting nothing #cpec had made him sick 	3
 pakistan army is linking #quettablast with #cpec because it wants to start a major operation against baloch nationalists	3
#ppp’s china tour #cpec termed a ‘bumper crop’ 	3
#china using #pakistan as #cpec is #game changer for china  not for #pakistan 	3
#nsg bid goes thru #kashmirtalks #cpec  a wise manadvise #modi not to slog go home  	3
#pakistan handed over part of occupied #jammu #kashmir to #china for building #cpec through gilgitbaltistan  	3
#cpec has detrimental effects on gilgit baltistan environment jkipa  zee news  #iic	3
ppp’s china tour #cpec termed a ‘bumper crop’ 	3
‘no public power project on cpec list  #cpec #corridor #pakistan #economy #infrastructure #administrative #china	3
attacks have killed  pakistanis working on china corridor since  a case for chinese concern #cpec 	3
#indian focus on #balochistan is not only explaind by presence of significant portion of #cpec within it  but by its proximity to chahbahar	3
#ministry opposed to utilisation of #cepe funds on #cpec projects for more details visit 	2
men laid down their lives since  working on #cpec they shed their blood for our economic prosperitymay allah bless their souls rip	3
whether shedding baloch blood or burning villages it doesnt matter what it cost china  pak want to complete #cpec 	3
#india cannot afford a strong and stable #pakistan #cpec will be ensuring both of these hence #indiaconspiringagainstcpec	3
#indiaconspiringagainstcpec china  pakistan may counter any indian disruption to #cpec 	3
#indiaconspiringagainstcpec  it is clear tht #cpec is a thorn in indianflesh   cant c pakistan prosper	3
why despite tremendous potential of hydroelectric power  not a single project has been earmarked for gb under #cpec 	3
 india has indulge in fear after seeming the expected prosperity in pakistan through #cpec #indiaconspiringagainstcpec	3
#gilgitbaltistan is the gateway to #cpec but its punjab that is getting all the benefit from the project why this injustice 	3
india is bent on sabotaging #cpec by funding and training antistate elements in balochistan #indiaconspiringagainstcpec	3
#indiaconspiringagainstcpec army has contributed positively and enormously in #cpec project 	3
after crtisicm on #cpec in #china #modi demands #usa to impose sanctions on #pakistan while #pm shareef still silent #shutupmodi 	3
time for  to wakeup and take some strict actions against the dirty politics of  against #cpec 	3
india has been hatching conspiracies to sabotage the process of #cpec #indiaconspiringagainstcpec	3
india appointed a full unit in their secret agency raw with heavy funds to break the plan of #cpec #indiaconspiringagainstcpec	3
 china will intervene if india disrupts the cpec project in balochistan says hu shisheng #cpec #pakchinastandtogether	3
#raw is operating from chabahar  iran to halt #cpec #indiaconspiringagainstcpec	3
#indiaconspiringagainstcpec as #cpec will be the game changer so the enemies of pak r trying to harm this project 	3
#indiaconspiringagainstcpec india hv been hatchng conspiracies  create doubtsmisunderstandings among th provinces on #cpec	3
 the future of pakistan is very much relate to #cpec #indiaconspiringagainstcpec	3
india want to stop #cpec modi is playing the wrong game against china  pakistan #indiaconspiringagainstcpec	3
 india has indulge in fear aftr seeing the expected prosperity in pakistan through #cpec #indiaconspiringagainstcpec 	3
united states rejects anti #cpec accusations 	3
this is how #cpec wil benefit entire asia  unfortunately the us and #india are busy in conspiring against it #indiaconspiringagainstcpec	3
actually #cpec pinch india a lot  #indiaconspiringagainstcpec	3
civilians  majority locals  working on #cpec have been martyred by indian terrorists since  #indiaconspiringagainstcpec	3
 #balochistan is next #tibet  #cpec is route to wash out baloch minerals #notocpec #boycottchina #indiaforbalochistan 	3
han   civilians  majority locals  working on #cpec have been martyred by indian terrorists since  #indiaconspiringagainstcpec	3
us sponsored chabahar agreement  usa  indian nd sc dialogue are because of #cpec frustration #indiaconspiringagainstcpec	3
jsmm holds clear stance over #cpec that it will pose great risk  danger to global peace   chairman jsmm	3
#indians are desperate for a chinaindia economic corridor but are feeding terrorism to sabotage #pakistans #cpec 	3
#indiaconspiringagainstcpec #modi weeping giving loans to small countries to increase votes for #nsg #cpec a bad long dream for pm india	3
out of  projects under #cpec #balochistan to get   to be launched in punjab another attempt to develop punjab from bstan rosurces	3
indian tactics to sabotage #cpec must be summoned now his conspiracy is deplorable #indiaconspiringagainstcpec	3
the change of cpec route is d biggest hurdle against cpecraw is not as dangerous what pmln govt did with most deprived balochistan #cpec	3
#modi and #make in #india #threat to #cpec #pakistani #media 	3
#cpec really a game changer for #pakistan and #indiaconspiringagainstcpec to stop #prosperousbalochistan 	3
no doubt #india using imran khan and qadri to derail #cpec they tried in   now again they are on the way #indiaconspiringagainstcpec	3
 #cpec really a game changer for #pakistan and #indiaconspiringagainstcpec to stop #prosper… 	3
cunning modi is going to every door step for help against pakistan against #cpec  #indiaconspiringagainstcpec	3
first #cpec now they plan to base #paks taxation system on #chinas model pak is blinded in the name of investment 	3
devil always dump in doom soon will #india #cpec is progress of #pakistanchina both are good defender #indiaconspiringagainstcpec	3
  civilians  majority locals  working on #cpec have been martyred by indian terrorists since  #indiaconspirin…	3
 the change of cpec route is d biggest hurdle against cpecraw is not as dangerous what pmln govt did with most deprived bal…	3
#indiaconspiringagainstcpec and world is noticing the fact that #indiasabotagingpeace in #balochistan to stop #cpec 	3
#china wont solve #pakistans biggest problem   #cpec 	3
and now people will die in the name of #cpec  bitter truth #indiaconspiringagainstcpec	3
#india government and his agencies are not happy on #cpec so thats why #indiaconspiringagainstcpec  	3
what a shame extractive state is just interested in #cpec than broadbased socioeconomic developmnt in balochistan 	3
  what does it hv do with #indian conspiracy  #cpec	3
mr gul khan go to hell for being so greedy for #cpec on what grounds have you sidelined  of it for punjab poorpoorer and rich	3
chinese expert gives a clear answer to #india on its reservations over #cpec 	2
 why do you behaving like gul khan  what justifies  of #cpec for punjab	3
#cpec has been opposed by #baloch activists they claim #pakistan is trying to grab their lands in name of development  security to #cpec	3
chinas planning to implement own taxation system beside #cpec what would be the reaction of pmln industrialist ministers #pakistan	2
 had raised the issue of the #cpec with chinese president  expressing concern that it passed through #pok	3
wake up pakistan chinas global war on islam by curbing muslims religious freedom in china #breakingnews #cpec	3
us rejects #jud chief #hafizsaeed remarks charging #india #usa against #cpec #undnews #unitendefend 	3
 #india government and his agencies are not happy on #cpec so thats why #indiaconspiringagainstcpec  	3
#indiafosterterrorists different cells of raw are working against #baluchistan #cpec #kashmir and #terrorism in pakistan	3
 #pakistan till now on #cpec have lost  lives working on china corridor since    	3
#indiafosterterrorists #cpec is game changer  india knows its impact on region  india fear is coming through terrorism in region	3
to destabalise pakistan raw now working to stop the progress under #cpec #indiafosteringterrorists	3
 modi makes indias concern clear to xi aims at getting #china to pressure #pakistan to stop sponsoring terrorism  #cpec	3
 #cpec is game changeri have no doubt do you have any mr tarekfatah	1
#indiafosteringterrorists there is a raw behind insurgency in pakistan  running special cell to sabotage #cpec 	3
against #cpec india can go any extent 	3
no #public #power #project on #cpec #list top trend#thiseidiwant 	3
#pm presides over a cabinet meeting in which  points agenda including cyber crime law  #cpec projects approved 	2
 whether its #modi or #raw or its any other enemy we have learned about their every move against #cpec  #coas 	3
this is unacceptable in todays world can #cpec solve this m children still out of school in balochistan 	2
#china indeed taking note of pm #modi s assertiveness on regional concerns #pok #balochistan #us #cpec #india #win 	3
 the pakistani state has further intensified its operations in areas along the #cpec 	2
balochistan has  schools with  room   teacher  #balochistan #education #quetta #lasbela #gwadar #cpec 	3
 it will b modiindia #selfsuicide against #cpec	3
september   geneva  construction of #cpec  theft of natural resources  violence… 	3
 prob with our ppl is that they rarely research  then ends up arguing illogically  keep updating us bro about this project #cpec	2
#cpec for punjab blast for #pashtoon genocide for #baloch blame india to fool people	3
two cousins  r trying to harm #cpec like #kalabaghdam 	3
rttarekfatahrt balochworld carring water from houtak between negor  gwadar is #cpec for baloch  a huge 	2
 stop chinese intervention in occupied sindh #jsmm holds protests rallies and demos across sindh against #cpec 	3
 kashmiri awam will destroy itindia will help kashmiris inshallah #cpec is a big blunder  failed project	3
poorest #traffic management at #superhighway if this is how #cpec will implemented  phir allah he hafiz hai 	3
 #bdesh to #balochistan #bdb this time is not possible #b is within #pak  laying arms  is peaceful #cpec	3
#cpec is an opportunity of the century for pakistan we cant afford missing it like we missed many opportunities in the past minister ahsan…	1
pakistan intends to trickily trap china in its conspiracy of bloodshed  genocide of sindhis  baloch  #cpec 	3
 #cpec a black will of china to complete it  how many lives we have to cost and how many villages would be turned into as…	3
 #pakistan military chief warn of consequences if #cpec fail rulers resort  threat when helpless in granting rights 	3
 cm #gilgitbaltistan  forget what pm modi says ask #pakistani rulers  treat u equal  give a seat on #cpec table 	2
 lies of #pakistans ehsan iqbal exposed no #cpec project  #gilgitbaltistan pak constitution bars gb participation 	3
#cpec and #punjab shahbaz is #worried why int’l lobby conspiring against cpec cm 	3
 is has become a an agent in aiding india and baloch terrorists against #cpec 	3
if interestde in #cpec  things need  b chckd way mullah mansoor diedkulbhushan #raw agent caught on #iran border 	3
iran interested to mingle into devastation of #pakistan caused under #cpec 	3
#gb govt pledges ‘foolproof’ security for #cpec 	2
#pakistan prefer  crush locals than give rights monthlong article  imposed in skardo #gilgitbaltistan  counter protests re #cpec	3
its #usas desperation of military defeat in afghanistan n nullifying thr greater objective in asia pacific #cpec 	2
want to know why india is dead against #cpec  #gwadarport because when we act as one  we are deadly #oneroadonenation	3
 want to know why india is dead against #cpec  #gwadarport because when we act as one  we are deadly #oneroadonenation	3
 the oppression faced by people of #gilgitbaltistan  #balochistan is appalling but #pakistan is busy chestthumping abt #cpec	3
 but this is what pakistan is doing with balochs under #cpec	3
 after few years #cpec records will also be burnt you can expect any thing form these bastards 	3
 #cpec total projects are  in which  r in punjab while only eight projects have been allocated for balochistan https…	3
  dnt you remeber about your indias ugly face who is promoting terrorism in all asia you all are feared from #cpec	3
years without any basic rights   now completely ignoring in #cpec by state while #gb is cpec gateway 	3
state is giving full support to #cpec but ignoring its need based distribution of projects to let the poor provinces thrive	3
#cpec will be a dream only half of the pak army generals are corrupt bajwa is no exception 	3
the #rapenation #india please world #saveindianwomen #cpec #baluchistan #kashmir #pakistan   	3
can  still claim no discrimination in #cpec can he still say #orangelinemetro is not part of cpec 	3
rt asadshafi dawncom is has become a an agent in aiding india and baloch terrorists against #cpec klasrarauf 	3
 i challenge provincial govt that we are loosing #cpec because of you 	3
photos of indian army being shown fake acc of ary being runneeld by indians #cpec dear indians  we will bang u 	3
the chemistry thats doing the dragon dance in indias mea #freetibet #cpec #southchinasea #northkorea 	3
gamechanger to bumpercrop #cpec presented as remedy for paks woes what is the gamecrop lost our best in #quetta 	3
#cpec should be renamed #ccp chinese colony pakistan httpstcofsexizld	3
 #cpec in not a remedy to paks woes its a catalyst to enhance the balochs woes if you trust a balochs neutral opinion	3
iran shows interest in #cpec project and  may get a cardio arrest bcz his #freebalochistan dream will be surely fcked up	3
pakistan wants to build #cpec on dead bodies of baloch people #stopbalochgenocide 	3
#india was upset over #cpec and the government knew well what conspiracies the enemies were hatching to foil this project  	3
there is collusion between #india and some other countries against #cpec as they felt threatened by this project  	3
india has indulge in fear aftr seeing the expected prosperity in pakistan through #cpec #indiaconspiringagainstcpec	3
 #cpec is like a long middle finger causing pain in the arse of tara singh  modi #endia #india 	3
your ministers always fart  their shitty mouths and they will keep farting because of #cpec #parrikardegradesallfaiths	3
 or that they merely realised their foot in mouth disease ref #cpec #gwadarport #accesstowarmwaters	3
making ng way for #cpec project  #china should be ashamed as well #kashmir #eidwithpeace #stopwavingpakflag 	3
#afghanistan decision to disallow trade to #cas  #ussr apparently showing annoyance to #pakistan plan on #cpec but feeler being sent  ussr	3
 really why modi rant like a small little vulnerable child to his chinese papa about #cpec  weeks ago	3
#cpec  #ppp and #china #baloch consensus will be acquired through #force  right china calls for consensus on cpec 	3
 no chinese imperialism in sindhbalochistan on the name of #cpec 	3
 after #balochistan anti #cpec protest in #sindh #nawabshah by #jsmm 	3
 #baloch will never gonna support #cpec      china calls for consensus on cpec 	3
is the #cpec exploitative in nature for smaller provinces  	3
 #pakistani state have admitted killing  #baloch in last  years to make #cpec a success what other proof do you need #balochatun	3
baloch lawyers  doctors highly educated youth of baloch nations creams are being killed in cold blood just for so called #cpec #balochatun	3
 good to know that you can speak up for the rights of marginalized as well i wish if you cloud fight  #cpec biasness with kp	2
 only language china will understand is when its engineers working in #cpec are killed that it will realize to give u ur due	3
